id,phase,owner,area,route,screen,feature,status,new,test,acceptance
"HC-TR-100","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Ticket block · Width","working","yes","e2e (Playwright)","Max − min strike across option legs with ""N strikes · x% of spot"" (— for single-strike / futures-only)"
"HC-TR-101","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Net line under the legs","working","yes","e2e (Playwright)","""Lot = 0.001 BTC · Net debit 465.5 / BTC → $4.65 · Net Δ · Net Θ/day · Net ν/1%"" in mono, updated every tick"
"HC-TR-102","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Inline strategy name in the builder header","working","yes","e2e (Playwright)","Name is an inline editable field next to the BUILDER label (Enter saves via saveCurrent); template / detected structure shown as a tag; asset · expiry · DTE on the right"
"HC-TR-103","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Builder toolbar restyle","working","yes","unit (pricing) · e2e (Playwright) · security","Live price / Custom price pill (dot / square marker, no glyph emoji), Basket switch, New and Clear as ghost buttons; Save draft / Save & trade on the left, amber Paper trade (primary, kbd P) and outline Live trade on the right, margin est. footnote"
"HC-TR-104","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Keyboard: P = Paper trade","working","yes","e2e (Playwright)","Pressing P on /analyse with the builder visible and legs present (focus outside inputs, no dialog open) starts the paper-trade flow"
"HC-TR-105","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Sub-tab info line","working","yes","e2e (Playwright)","Builder | Templates tabs show ""N legs · 25 Sep 26 · 19d · status"" on the right (no duplicate lot/basis info)"
"HC-TR-106","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Recommended for outlook filter (Bullish / Bearish / Neutral / Volatile)","working","yes","unit (pricing) · e2e (Playwright)","Each template is materialised at the current chain (CG.templateLegs + CG.analyze); Bullish = profits at +6% and not at −6%, Bearish mirrored, Neutral = profits at spot and less on both sides, Volatile = profits at ±14%; matches are ranked by POP × 0.6 + reward:risk × 0.4 and numbered #1…; note line ""6 of 28 templates profit in a bullish market…""; Clear resets"
"HC-TR-107","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","POP and R:R on every template card","working","yes","unit (pricing) · e2e (Playwright)","Computed with CG.analyze at the current asset / expiry (R:R ∞ when profit is unlimited, — when undefined); the card tooltip repeats them"
"HC-TR-108","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Template sketch with green / red fills","working","yes","unit (pricing) · e2e (Playwright)","Expiry payoff line in the foreground colour with the area above zero filled green and below zero red (clip paths), dashed zero line"
"HC-TR-109","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Expiry selector with DTE","working","yes","e2e (Playwright)","Template expiry select lists ""25 Sep 26 · 19d"" for each expiry"
"HC-TR-110","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","My Templates cards restyled","working","yes","unit (pricing) · e2e (Playwright)","Hairline cards with mode pill, asset tag, mono meta line, Load / Activate / Archive / View Details / Delete"
"HC-TR-111","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Paper Trades panel","Paper card redesign","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Name + hollow PAPER pill + asset tag; meta: open/total legs, days, template, since date; P&L big mono with unrealised / realised small; sparkline of pnlHistory; leg chips (closed legs marked); actions Details · Set alert · Go live · Stop · Delete"
"HC-TR-112","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Paper Trades panel","Sort control (P&L / Date / Name)","working","yes","unit (pricing) · e2e (Playwright)","Select in the toolbar re-sorts the list (P&L desc, startedAt desc, name asc) and resets the page"
"HC-TR-113","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Paper Trades panel","Summary strip: Total P&L · Day P&L · Net Δ · Margin used","working","yes","unit (pricing) · e2e (Playwright)","Computed from CG.portfolio.compute() for PAPER strategies; margin shown against marginTotal with %; values update on every tick"
"HC-TR-114","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Paper Trades panel","Set alert on every paper card","working","yes","e2e (Playwright) · api contract","Opens CG.alerts.openNew({type:""pnl"", kind:""pnl"", strategyId, name, asset}) when the chrome alerts engine exists, else the local mini-dialog"
"HC-TR-115","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Live Trades panel","Live card redesign","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Filled LIVE pill with pulsing dot, batch id tag, order-status chips (filled / pending / failed / closed), failed-order alert with Retry, sparkline, Square off all, Delete; toolbar with sort and exchange-connection tag"
"HC-TR-116","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Live Trades panel","Summary strip for live trades","working","yes","unit (pricing) · e2e (Playwright) · security","Total P&L · Day P&L · Net Δ · Margin used from CG.portfolio (LIVE strategies), live on tick"
"HC-TR-117","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Live Trades panel","Set alert on every live card","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Same hook as the paper cards"
"HC-TR-118","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy Details (modal)","Strategy Details restyle","working","yes","unit (pricing) · e2e (Playwright)","Hairline header (micro label, name, pills, id, exchange), 6 tiles (Total P&L big, Unrealised, Realised, Days, Legs open/total, Margin est. + POP), actions row, leg rows (side pill, instrument + sub-line, lots, entry → now / exit, P&L pill, Square off), P&L history with axis labels, statistics grid, Close"
"HC-TR-119","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy Details (modal)","Payoff mini chart","working","yes","unit (pricing) · e2e (Playwright)","CG.analyze on the open legs at their entry premiums: expiry curve, green / red fills, faint grid, amber spot marker, breakeven lines, max profit / loss end labels, x-axis prices; header line with max profit / max loss / BE / net Δ / Θ per day"
"HC-TR-120","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy Details (modal)","Set alert button","working","yes","unit (pricing) · e2e (Playwright) · api contract","Opens the alerts hook for the strategy (active strategies)"
"HC-TR-121","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy Details (modal)","Journal section for archived strategies","working","yes","unit (pricing) · e2e (Playwright)","Shows tags and notes; ""Open in Journal"" jumps to the Journal tab"
"HC-TR-122","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Trading Mode (dialog)","Two selectable mode cards","working","yes","unit (pricing) · e2e (Playwright) · security","Paper (hollow pill, ""Simulated positions tracked at live market prices"") and Live (filled pill, ""Real money…"") cards with a check marker; each shows the fee estimate; Paper is disabled for Go live / Trade All"
"HC-TR-123","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Trading Mode (dialog)","Exchange fee summary","working","yes","unit (pricing) · e2e (Playwright)","""Delta India · fee 0.05% of notional · cap 10% of premium · GST 18% → est. $0.94 for 2 legs ($0.80 fee + $0.14 GST)"" recomputed when the exchange select changes; the chosen exchange feeds the builder ticket"
"HC-TR-124","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Trading Mode (dialog)","Net premium in the summary","working","yes","unit (pricing) · e2e (Playwright)","Credit / Debit shown next to legs, asset and price mode"
"HC-TR-125","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Trade Preview (dialog)","Per-leg Value and Fee columns","working","yes","unit (pricing) · e2e (Playwright)","Value = price × lots × lot size; Fee = per-leg fee + GST"
"HC-TR-126","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Trade Preview (dialog)","Fee estimate line and You will pay / receive","working","yes","unit (pricing) · e2e (Playwright)","Fees · est. with the fee formula and a bold ""You will pay"" (debit + fees) or ""You will receive"" (credit − fees) summary; Max loss shown when finite; mode pill"
"HC-TR-127","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","Mirrored chain layout","working","yes","unit (pricing) · e2e (Playwright)","Calls | Strike | Puts with Δ and OI outboard and Bid / Mark inboard (IV under each price), ITM 4.5% tint, OI bars growing toward the strike, amber ATM band, expiry strip with DTE, B/S buttons filled when selected, lot stepper in the selection list, column settings incl. Δ"
"HC-TR-128","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Journal tab panel","working","yes","unit (pricing) · e2e (Playwright)","New .lp-panel[data-tab=""journal""] listing ARCHIVED strategies (newest close first) plus squared-off legs of active strategies; rendered on analyse:tab and after every strategies-changed"
"HC-TR-129","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Stats strip","working","yes","unit (pricing) · e2e (Playwright)","Trades (wins · losses), Win rate, Avg P&L, Best, Worst, Profit factor (gross profit ÷ gross loss, ∞ when no losses) for the filtered trades"
"HC-TR-130","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Equity curve","working","yes","unit (pricing) · e2e (Playwright)","SVG of cumulative realised P&L over closedAt starting at the first trade open; faint grid with $ labels, dashed zero, filled area, one dot per trade (hover title: name · P&L · date), emphasised endpoint with the net value; first / last date on the axis"
"HC-TR-131","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Filter chips and search","working","yes","unit (pricing) · e2e (Playwright) · security","All / Paper / Live / Wins / Losses / BTC / ETH / XAUT chips plus a search over name, template, asset, tags and notes"
"HC-TR-132","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Tag editor per trade","working","yes","e2e (Playwright)","Chips earnings / range / hedge toggle on click; custom tags via the ""+ custom"" input (Enter); custom chips remove with ×; stored on the strategy as tags[]; toasts Tag added / removed"
"HC-TR-133","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Notes per trade","working","yes","e2e (Playwright)","Textarea stored as strategy.notes while typing; ""Notes saved"" toast on change"
"HC-TR-134","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Export CSV","working","yes","e2e (Playwright)","Builds id,name,mode,asset,template,legs,opened,closed,days,realized_pnl,tags,notes for the filtered trades, copies to the clipboard (execCommand fallback) and toasts ""CSV copied · N rows""; CG.trading.journalCsv() / CG.trading.lastCsv"
"HC-TR-135","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Row opens Strategy Details","working","yes","e2e (Playwright)","Clicking a trade row or a closed-leg row opens Strategy Details for that strategy"
"HC-TR-136","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Empty state","working","yes","e2e (Playwright)","""No closed trades yet"" with an Open Paper trades button; per-filter empty states"
"HC-TR-137","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Journal panel","Journal fed by stop / square off","working","yes","unit (pricing) · e2e (Playwright) · security","Stop (archive) and live Square off all archive the strategy with closedAt so it appears in the Journal immediately"
"HC-TR-138","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · trading integration","CG.portfolio aggregation","working","yes","unit (pricing) · e2e (Playwright) · security","CG.portfolio = { compute(), strategyPnl(id), strategy(id), refresh(), cache }; compute() → { open, netDelta, netGamma, netTheta, netVega, marginUsed, marginTotal (wallet.available + marginUsed), dayPnl, unrealized, realized, openPnl, byStrategy:[{id,name,status,asset,pnl,unrealized,realized,dayPnl,delta,theta,gamma,vega,margin,openLegs,legs}], at } using CG.analyze(open legs at entry, asset) per PAPER/LIVE strategy (Greeks in asset units × lot); CG.emit(""portfolio-changed"", data) after every mutation (renderAll) and once per tick"
"HC-TR-139","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · trading integration","Alerts hook","working","yes","unit (pricing) · e2e (Playwright) · api contract","openAlert(id) → CG.alerts.openNew({type:""pnl"", kind:""pnl"", strategyId, name, asset}) when the chrome engine exists; otherwise a local mini-dialog (condition ≥ / ≤, value) stores {id,type:""pnl"",kind:""pnl"",strategyId,name,op,value,armed,state,channels,createdAt} into CG.mock.alerts and a tick evaluator toasts and disarms when crossed; CG.portfolio.strategyPnl(id) returns the strategy total P&L for the engine"
"HC-TR-140","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · trading integration","Palette commands","working","yes","unit (pricing) · e2e (Playwright) · security","If CG.palette.register exists: New strategy, Save draft, Paper trade current strategy, Open Paper trades, Open Live trades, Open Journal and Load template → … (28) are registered (group Trading / Templates); CG.trading.commands() exposes the same list"
"HC-TR-141","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · trading integration","Design-system restyle","working","yes","e2e (Playwright)","No hard-coded blues/purples/oranges, no card shadows, 4–6px radii, mono numbers, .micro labels, amber only on the primary action (Paper trade, Add legs, Continue, Trade now); SVG icons instead of emoji; hollow / filled mode pills"
"HC-TR-142","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · trading integration","Broker selection shared with the ticket","working","yes","unit (pricing) · e2e (Playwright)","CG.trading.setBroker(id) / the Select Trading Mode exchange select update the fee estimate in the builder ticket"
"HC-TR-143","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Paper / Live tabs","Analysis pane follows the selected strategy card","working","yes","unit (pricing) · e2e (Playwright) · security","Clicking a paper or live card (Enter on focus) makes Payoff / Greeks / Ladder analyse its open legs at entry premiums; the first card of the tab is followed by default and a new trade is followed after Paper trade / Go live; a source bar names the followed strategy with Back to Builder"
"HC-TR-144","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Live tab","Net positions table from the exchange with tick-to-analyse","working","yes","unit (pricing) · e2e (Playwright)","Position (side, strike, CE/PE, expiry), size in contracts, entry, mark, P&L at mark, asset filter BTC / ETH / XAUT, refresh; ticked rows are parsed from their Delta symbols and analysed in the pane"
"HC-TR-145","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Live tab","Exit / Exit all on exchange positions","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Per-row X and Exit all open a confirm listing the positions; reduce-only market orders through the executor; HapieCoin legs matching the symbol are squared off at the fill and an emptied strategy is archived; refused exits are reported per product"
"HC-TR-146","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Builder","Leg checkbox: include / exclude a leg from the analysis","working","yes","unit (pricing) · e2e (Playwright)","Per-leg checkbox and a master checkbox in the legs table; an unticked leg stays in the table (dimmed) but leaves the payoff, Greeks, ticket, drafts and trades; the sub-header shows '(N on)'"
"HC-TR-147","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Builder","Per-leg type, strike and expiry editable in place","working","yes","unit (pricing) · e2e (Playwright)","CE / PE toggle, strike select from that expiry's venue ladder, expiry select from the listed expiries; the symbol follows and the ladder's mark / IV replace the stored quote when available"
"HC-TR-148","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Adjustment workbench","Adjustment workbench (H2): position + ticket, live chain and the analysis pane after the change","working","yes","unit (pricing) · e2e (Playwright) · security","Adjust on a paper / live card, Details → Adjust… or A on a focused card opens the workbench in the left pane; the pane follows the strategy and shows the position after the change; Exit discards the draft; under 720 px the columns stack with the footer in view"
"HC-TR-149","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Adjustment workbench","Before → after strip, ghost curve and value at a chosen expiry","working","yes","unit (pricing) · e2e (Playwright)","Max loss, max profit, POP and break-evens shown before → after over the payoff tiles; the previous payoff drawn dashed behind the new one; ""Value at"" chips per expiry of the combined position (default the nearest expiry, later legs keep time value; ADR-059): settled legs at intrinsic, later legs keep time value; a scenario slider values the position on any day up to the latest expiry"
"HC-TR-150","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Adjustment workbench","Lots after editing in both places with netting: ADDS / TRIMS / CLOSES / FLIPS / NEW LEG","working","yes","e2e (Playwright)","A lots now → after stepper on every open leg (fewer trims, 0 closes, more adds at the mark) and on every proposed row; B / S on a held strike adds to or trims it, on any other strike proposes a new leg; each row says its effect; ↑ ↓ b s B S Enter Esc on the chain"
"HC-TR-151","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Adjustment workbench","Change summary, cash and guard rails; Review → paper confirm with a reason; history, ADJUSTED badge and card figures","working","yes","unit (pricing) · e2e (Playwright) · api contract","One line: max loss worsens / improves by X · you pay / receive Y · POP a% → b%; warnings for unlimited loss introduced, the 10-leg cap, 0-DTE legs and stale marks; the paper confirm lists the changes with before → after figures and an optional reason; Details shows the adjustment history, cards wear ADJUSTED and show combined max loss / profit / POP; ""Alert me if max loss exceeds X"" saved per strategy (stub, arms with Alerts)"
"HC-TR-152","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Adjustment workbench","Live confirm: venue check, per-leg band, order type, hold-to-place, fill states","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","A red frame; the exchange check of adds as entries and trims / closes as reduce-only exits (contracts, notional, wallet, band); each add shows how far the mark moved from the reviewed one against the band; Market or Limit at mark (entries rest until filled, exits stay market); the button must be held 1.2 s; after placing, every order shows filled @ price / resting / failed until Done → Details; a notional above the available balance warns"
"HC-TR-153","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Adjustment workbench","Compare plans (Plan A / Plan B) side by side","working","yes","unit (pricing) · e2e (Playwright)","Save the current change as Plan A / B / C, build another, compare max loss / max profit / POP / cash per plan next to the current change, Use one to load it back, remove one"
"HC-TR-154","5","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Adjustment workbench","Quick fixes: roll wings up, roll out, hedge with a call, ranked","working","yes","unit (pricing) · e2e (Playwright)","Roll strikes up, Roll out to the next expiry, Hedge with a call: each built from the open legs and the listed strikes, priced with the engine and tagged smallest max loss / largest credit / closest to delta-neutral; a click loads the draft for review; an unbuildable fix says why"
"HC-TR-155","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Enter Strategy Name","Pre-filled strategy name","working","yes","unit (pricing) · e2e (Playwright)","The name box arrives filled as ASSET-CODE-DDMMMYY-HHMM (template code, or the legs as 2C1P, and the trader's clock), selected; typing replaces it, Enter keeps it; a clash gets -2; the same default for Save as Draft"
"HC-TR-156","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Paper / Live tabs","Start and expiry on every card, sort by expiry","working","yes","e2e (Playwright) · api contract · security","Each card reads started <date> · <n>d and expires <nearest> (or nearest → latest) with days left to the settlement instant, amber within a day; closed cards read closed <date> · reason; Sort · Expiry orders by the nearest open expiry"
"HC-TR-157","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Paper / Live tabs","Lifecycle chips: Open · Expiring ≤ 1d · Closed","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Chips with counts filter the same tab; Closed lists the archived strategies traded in that mode with Details and Journal only (no Adjust, alert, Go live, Stop or Square off); the empty state names the chip"
"HC-TR-158","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Trade Preview","Capital block: at risk, available, fees, worst case leaves","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Capital at risk (the worst loss at expiry net of the premium, never less than a debit paid; undefined risk says the exchange sets the margin at placement; Go live from a card says not computed), the wallet's available balance in USD terms when connected (paper too; live reads the exchange check's figure) with the % this trade uses, the fee estimate with the premium, and what the worst case leaves; amber over 50 %, red when short"
"HC-TR-159","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Trade Preview / Adjustment Review","Overlap line: a contract another open strategy already holds","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","The paper and live previews and the workbench Review list every contract in the order that another open strategy of the same mode holds, with who holds how much and what the exchange holds after the order as one position; live adds the warning that an exchange-level stop or close acts on all of it; never blocks"
"HC-TR-160","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Live tab","Out of sync with the exchange: drift badge and banner","working","yes","unit (pricing) · e2e (Playwright) · security","On every positions refresh the exchange's net position per contract is compared with the open live legs across strategies; a strategy on a contract that differs gets an out-of-sync badge (title: exchange holds X · Y expected across N strategies) and the tab a banner; contracts the app does not track are ignored"
"HC-TR-161","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Live tab","Reconcile: book lots closed outside the app, no orders","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Reconcile on an out-of-sync card lists the legs whose lots the exchange no longer holds with their share of the shortfall, a price (the exchange mark, else the entry) and a reason; confirming books them closed through POST /v1/strategies/{id}/reconcile, which sends nothing to the exchange, records the batch as 'closed outside the app: <reason>' in the history and archives the strategy when nothing is open"
"HC-TR-162","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Paper and Live tabs","Expiry settlement of paper legs","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","An API job (settlement.ts, every SETTLEMENT_MS) books every open paper leg two minutes past its settlement instant (12:00 UTC BTC / ETH, 16:00 UTC XAUT) closed at intrinsic value from the IV-snapshot spot nearest the instant (else the venue's live spot while fresh, else it waits), records a 'settle:' batch in the history, archives the strategy with closeReason expired when nothing stays open, audits strategy.settle; a perpetual never settles"
"HC-TR-163","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Live tab","Expiry bookkeeping of live legs from the exchange","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","The same job settles a live leg past its instant only after a successful exchange positions read shows the contract gone; a contract the exchange still holds waits, an unreadable exchange skips the strategy, no order is ever sent; the Live tab's out-of-sync check leaves legs past their settlement instant to the settler and the card says 'expired, settling'"
"HC-TR-164","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Closed chip · Journal","Close reasons on cards and in the Journal","working","yes","unit (pricing) · e2e (Playwright)","Every close path records why (expired · squared off · closed outside the app; stopped reserved for the strategy stop): closeReason on each squared-off leg and on the archived strategy; the Closed chip card shows it next to the close date, the Journal row shows it and the CSV carries a close_reason column"
"HC-TR-165","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · Paper and Live tabs","Stop and target rules on a strategy (API and schema)","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","PUT /v1/strategies/{id}/rules arms at most one stop and one target on a paper or live strategy, typed in money (USD internally) or as a percentage of the credit received, the debit paid or the max loss (the basis amount stored with the rule); the set is replaced, fired rules stay as history; DELETE disarms; Reconcile disarms armed rules; rules ride on the strategy"
"HC-TR-166","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · server","Rules engine: exits every leg when a level is crossed","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","A leader-only job every RULES_TICK_MS reads the venue's public tickers per underlying, values each strategy with armed rules from its filled open legs, fires the stop at P&L ≤ level or the target at ≥ level (stop first), claims the rule once, exits short legs first then longs at market through the exit path with three attempts, books the close reason stopped / target, disarms the other rule, writes the history batch and the audit, mails / Telegrams the trader; paper fires without orders; the kill switch holds a live fire; a refused leg is named as still open"
"HC-TR-167","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · cards · Details · trade flow","Protect: arming from the card, Details and after a trade","working","yes","unit (pricing) · e2e (Playwright) · security","Protect on an active card or in Details opens the Protect dialog: stop and target each on / off, money or %, the basis picked from the strategy (credit / debit / max loss with the amount), the level shown in both units, email / Telegram delivery, a plain sentence of what will be sent; the card line reads 'stop at −₹5,000 · target at +₹4,200' or 'no stop'; a trade from the Builder is followed by the Protect step (Skip, or 'do not ask after trades')"
"HC-TR-168","5","Trading engineer","Builder, paper & live trading, journal","undefined","Trading · cards · Details · Journal","Fired rules: the card chip, the history and the reason","working","yes","e2e (Playwright)","A fired rule shows on the card as 'stop fired' / 'target hit', red with 'a leg still open' when an exit was refused; Details lists every rule with its state, level, time and note; the strategy closes with the reason stopped or target hit, shown on the Closed chip and in the Journal"
"HC-AC-001","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Page header 'My Subscription · Choose a plan to unlock features'","working","no","e2e (Playwright)","Slim v2 title row: title + muted subtitle left, mono status meta (PRO · YEARLY · 116 DAYS LEFT) and the single amber primary action right; hairline underneath"
"HC-AC-002","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Auth guard","working","no","e2e (Playwright)","Section carries data-auth=""user""; logged-out visitors are redirected to /auth?next=/subscription by the router"
"HC-AC-003","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Current plan card: plan name + status badge","working","no","unit (pricing) · e2e (Playwright)","Rendered from CG.mock.subscription; badge is Active (green), Expired (red, when expiresAt < mock clock or status expired) or Cancelled (grey)"
"HC-AC-004","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Current plan summary strip: Billing / Price / You Pay / Currency / Valid until","static","no","unit (pricing) · visual (screenshot diff)","Five-cell mono stat strip under the plan header (micro labels, tabular numbers, struck list price with % off pill, days-left pill); Feature Limits and Plan Features sit side by side below it"
"HC-AC-005","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Valid-until date with days-left badge","working","no","e2e (Playwright)","'Valid until 31 Dec 2026' + '116 days left' computed against the mock clock (06 Sep 2026); badge turns amber when 7 days or fewer remain; expired plans show 'Expired on'"
"HC-AC-006","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Feature Limits with usage progress bars","working","no","unit (pricing) · e2e (Playwright) · security","One row per key in subscription.featureLimits (paper_trading, live_trading): raw key in mono, limit as '∞ Unlimited' or '25 / month', progress bar and '14 used' / '3 of 25 used · 12%' caption; a 0 limit for a feature the plan does not include renders 'Not included · Upgrade to unlock'"
"HC-AC-007","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Features & Usage → Plan Features list","static","no","visual (screenshot diff)","Check-marked two-column bullet list from plan.features of the subscribed plan"
"HC-AC-008","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Renew Plan button","working","no","e2e (Playwright)","Opens the Subscribe dialog pre-set to the current plan and interval (primary style when the plan is expired)"
"HC-AC-009","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Upgrade button","working","no","e2e (Playwright)","Header primary action reads Upgrade plan (Renew plan on Elite or when expired, Choose a plan with no subscription); it and the outline Upgrade in the current card smooth-scroll to Available Plans, pin the next tier in the diff panel and flash its card"
"HC-AC-010","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","No Active Subscription state","working","no","unit (pricing) · e2e (Playwright)","When CG.mock.subscription is null the card shows an icon, 'No Active Subscription', 'Browse plans below and get started' and a 'Choose a Plan' button that smooth-scrolls to the plan grid"
"HC-AC-011","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Available Plans heading","static","no","visual (screenshot diff)","Section heading with subtitle; anchor target for Choose a Plan / Upgrade"
"HC-AC-012","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Billing interval toggle (Monthly / Quarterly / Yearly)","working","no","e2e (Playwright)","Segmented tabs; re-renders every plan card's price, discount badge, per-month line and feature-limit chips for the chosen interval; defaults to the current subscription's interval; Semi-Annually label supported for history rows"
"HC-AC-013","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Plan comparison grid (Free / Basic / Pro / Elite)","working","no","e2e (Playwright)","Four hairline cards without shadows in a 4-up comparison grid: micro flag row, name, description, discount price large in mono, list price struck with % off pill, per-month line, mono limit chips, feature bullets and the action button"
"HC-AC-014","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Current plan highlight","working","no","unit (pricing) · e2e (Playwright)","The active plan's card gets a 2px amber top rule plus a small amber micro label 'CURRENT PLAN' (no big tag); the Pro card shows a muted 'MOST POPULAR' micro label otherwise"
"HC-AC-015","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Plan card action button","working","no","unit (pricing) · e2e (Playwright)","'Current Plan' (disabled) on the active plan, 'Free Plan' (disabled) on the free card while a paid plan is active, 'Activate' on the free card with no subscription, 'Subscribe' elsewhere"
